Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"SCN066036,A,1,Brick Abuse Open Test Data 2019-06-06",Brick Abuse Open Test Data 2019-06-06,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/10/2019 15:40:49:535,Release
"CA069089,B,4,Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - Active Rod D3765",Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - Active Rod D37655,Inspection Sheet RMI,B,Component Approval Document,Released, ,NO,06/08/2019 05:03:11:694,Release
"CA069089,A,5,Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - Active Rod D3765",Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - Active Rod D37655,Inspection Sheet RMI,A,Component Approval Document,Released, ,NO,06/08/2019 05:03:10:694,Release
"RA000832,A,1,Global Regulatory Plan for NSLX120L (Brick) Alternate Electrode Change",Global Regulatory Plan for NSLX120L (Brick) Alternate Electrode Change,Regulatory Strategy/Plan,A,Generic Regulatory Doc.,Released, ,NO,06/06/2019 10:27:45:640,Release
"CA080302,A,2,Self Certification for Lower Brick MIM Feedstock Change - D37314P01",Self Certification for Lower Brick MIM Feedstock Change - D37314P01,Supplier Process Change,A,Component Approval Document,Released, ,NO,06/05/2019 09:10:17:810,Release
"SCN065467,A,1,1905-0246 PRC089616 Abuse Load Opening Test",1905-0246 PRC089616 Abuse Load Opening Test,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/04/2019 10:32:31:140,Release
"CA080167,A,2,Electrode Gap Measurement Equipment",Electrode Gap Measurement Equipment,Equipment Requirements Review,A,Component Approval Document,Working, ,NO,06/04/2019 08:24:44:431,WIP
"PRC085388,B,2,Brick Tip Force Fixtures Gage R&R and Compatibility",Brick Tip Force Fixtures Gage R&R and Compatibility,None,B,Engineering Study,Released, ,NO,06/03/2019 11:40:02:451,Release
"PRC085388,A,2,Brick Tip Force Fixtures Gage R&R and Compatibility",Brick Tip Force Fixtures Gage R&R and Compatibility,None,A,Engineering Study,Released, ,NO,06/03/2019 11:40:01:295,Release
"PRC089869,A,3,Peters Cable Reclamation PQ",Peters Cable Reclamation PQ,Protocol Performance Qualification,A,Protocol,Released, ,NO,05/31/2019 17:36:29:961,Release
"PRC090555,A,5,Installation Qualification for Contact Tooling E17128P90 on Shaft Functional Tester E17128",Installation Qualification for Contact Tooling E17128P90 on Shaft Functional Tester E17128,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,05/29/2019 16:11:24:618,Release
"SCN065406,A,1,1905-0245_ 1905-0244 _ 1905-0243 Brick PRC089616",1905-0245_ 1905-0244 _ 1905-0243 Brick PRC089616,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/28/2019 14:22:15:000,Release
"PRC090476,A,2,Post production Protocol STERIS Vessel Chamber 3",Post production Protocol STERIS Vessel Chamber 3,Protocol - Other,A,Protocol,Released, ,NO,05/21/2019 19:48:33:114,Release
"PRC090024,A,2,Brick ECR0000945 Design Validation Protocol",Brick ECR0000945 Design Validation Protocol,Design Validation,A,Protocol,Released, ,NO,05/08/2019 17:24:40:172,Release
"PRC090026,A,4,Brick Tissue Slipping Questionaire Protocol",Brick Tissue Slipping Questionaire Protocol,Protocol - Other,A,Protocol,Released, ,NO,05/08/2019 17:17:30:493,Release
"SCN064605,A,1,1905-0019 Brick PRC085738 FTF",1905-0019 Brick PRC085738 FTF,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/03/2019 15:56:24:271,Release
"SCN064608,A,1,1905-0018 Brick Cable Resistance Testing 05-01-19",1905-0018 Brick Cable Resistance Testing 05-01-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/03/2019 15:55:22:333,Release
"SCN064627,A,1,1905-0028 Brick Grasping Force",1905-0028 Brick Grasping Force,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/03/2019 15:53:11:659,Release
"SCN064689,A,1,RDL-AML ATL 1904-0343 Eric Roberson 050319",RDL-AML ATL 1904-0343 Eric Roberson 050319,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/03/2019 15:46:34:543,Release
"PRC089373,A,1,Floyd Straight Jaw EP1 Subassemblies Testing",Floyd Straight Jaw EP1 Subassemblies Testing,Protocol - Other,A,Protocol,Released, ,NO,05/02/2019 16:12:08:788,Release
"CA079620,A,2,D44191P01 Electrode Alignment Shim - RMI Sheet",D44191P01 Electrode Alignment Shim - RMI Sheet,Inspection Sheet RMI,A,Component Approval Document,Released, ,NO,05/02/2019 05:03:17:381,Release
"SCN064557,A,1,1904-0324 PRC074178 Cable Resistance Test",1904-0324 PRC074178 Cable Resistance Test,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/01/2019 13:07:50:850,Release
"SCN064590,A,1,1904-0335 Brick Grasping Force Test",1904-0335 Brick Grasping Force Test,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/01/2019 13:03:12:674,Release
"CA074465,A,5,Brick and Floyd PI EEPROM Reader ERR",Brick and Floyd PI EEPROM Reader ERR,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,05/01/2019 11:07:14:913,Release
"SCN064562,A,1,1904-0325 Brick PRC074178 FTF",1904-0325 Brick PRC074178 FTF,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,05/01/2019 09:24:12:820,Release
"PRC089105,A,4,Brick ECR945 Engineering Pilot 1.0 Completion Report",Brick ECR945 Engineering Pilot 1.0 Completion Report,None,A,Completion Report,Released, ,NO,04/29/2019 09:12:58:032,Release
"CA074733,B,1,Brick Active Rod - Putnam Automated Process CP",Brick Active Rod - Putnam Automated Process CP,Control Plan,B,Component Approval Document,Released, ,NO,04/29/2019 09:04:35:337,Release
"CA074733,A,2,Brick Active Rod - Putnam Automated Process CP",Brick Active Rod - Putnam Automated Process CP,Control Plan,A,Component Approval Document,Released, ,NO,04/29/2019 09:04:34:478,Release
"CA074735,B,1,Brick Active Rod - Putnam Automated Process PFMEA",Brick Active Rod - Putnam Automated Process PFMEA,Supplier Process FMEA,B,Component Approval Document,Released, ,NO,04/29/2019 09:03:34:539,Release
"CA074735,A,3,Brick Active Rod - Putnam Automated Process PFMEA",Brick Active Rod - Putnam Automated Process PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,04/29/2019 09:03:33:071,Release
"SCN064309,A,2,1904-0045 Eric Roberson  Brick Test 04-19-2019",1904-0045 Eric Roberson  Brick Test 04-19-2019,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/25/2019 15:14:15:970,Release
"DR000427,A,3,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,A,Design Requirement,Released, ,NO,04/22/2019 12:53:21:125,Release
"DR000427,B,7,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,B,Design Requirement,Released, ,NO,04/22/2019 12:53:20:500,Release
"DR000427,C,3,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,C,Design Requirement,Released, ,NO,04/22/2019 12:53:19:672,Release
"DR000427,D,2,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,D,Design Requirement,Released, ,NO,04/22/2019 12:53:18:890,Release
"DR000427,E,3,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,E,Design Requirement,Released, ,NO,04/22/2019 12:53:18:172,Release
"DR000427,F,2,Interface Requirements Document for R1A Brick Instrument",Interface Requirements Document for R1A Brick Instrument,Interface Requirements Document,F,Design Requirement,Released, ,NO,04/22/2019 12:53:17:297,Release
"DOC022958,B,1,Project Floyd Thermec Material Info",Project Floyd Thermec Material Info,None,B,EPI Generic Document,Released, ,NO,04/22/2019 11:02:49:603,Release
"DOC022958,A,1,Project Floyd Thermec Material Info",Project Floyd Thermec Material Info,None,A,EPI Generic Document,Released, ,NO,04/22/2019 11:02:48:369,Release
"CA068346,A,2,D37118_Right_Shroud_PFMEA",D37118_Right_Shroud_PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,04/17/2019 13:55:11:715,Release
"CA068353,A,2,D37119_Left_Shroud_PFMEA",D37119_Left_Shroud_PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,04/16/2019 11:27:11:639,Release
"SCN064147,A,1,1904-0100 CSZ 2 PRC089259 Report PR001321_04-08-19",1904-0100 CSZ 2 PRC089259 Report PR001321_04-08-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/16/2019 11:13:55:710,Release
"SCN063777,A,2,1903-0240 _ 1903-0241 CSZ  PRC089259_ PRC089616 Brick Report PR001321_04-01-19",1903-0240 _ 1903-0241 CSZ  PRC089259_ PRC089616 Brick Report PR001321_04-01-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/16/2019 11:12:57:960,Release
"SCN063787,A,1,1904-0025 Brick PRC089616 Torque-to-Rotate",1904-0025 Brick PRC089616 Torque-to-Rotate,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 16:18:49:637,Release
"SCN063799,A,1,1903-0240  CSZ PRC089259 Brick Report PR001321_04-01-19 to 04-03-19",1903-0240  CSZ PRC089259 Brick Report PR001321_04-01-19 to 04-03-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 16:15:39:620,Release
"SCN063805,A,1,1904-0068 Brick PRC089616 FTL and Shepherds Hook Abuse 04-05-19",1904-0068 Brick PRC089616 FTL and Shepherds Hook Abuse 04-05-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 14:32:35:208,Release
"SCN063860,A,1,Brick ATL1904-0069 PRC089616 Abuse Load Opening Test",Brick ATL1904-0069 PRC089616 Abuse Load Opening Test,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 14:30:20:081,Release
"CA075950,A,3,D44191P01_Electrode Alignment Shim_FAI",D44191P01_Electrode Alignment Shim_FAI,First Article,A,Component Approval Document,Released, ,NO,04/15/2019 12:02:07:255,Release
"CA075951,A,3,D44191P01_ Electrode Alignment Shim-CS",D44191P01_ Electrode Alignment Shim-CS,Capability Study,A,Component Approval Document,Released, ,NO,04/15/2019 11:59:45:270,Release
"CA075952,A,3,D44191P01 Electrode Alignment Shim-PFMEA",D44191P01 Electrode Alignment Shim-PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,04/15/2019 11:57:32:363,Release
"CA075953,A,4,D44191P01 Electrode Alignment Shim-PCP",D44191P01 Electrode Alignment Shim-PCP,Control Plan,A,Component Approval Document,Released, ,NO,04/15/2019 11:57:09:737,Release
"SCN063865,A,1,1904-0070 Brick PRC089616 Abuse Load Latch Opening 04-08-19",1904-0070 Brick PRC089616 Abuse Load Latch Opening 04-08-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 11:26:47:378,Release
"SCN063904,A,1,PRC089616_FTF ClosureSidePost_1904-0071",PRC089616_FTF ClosureSidePost_1904-0071,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 11:24:17:721,Release
"SCN064026,A,1,Eric Roberson Vessel Measurements 04-09-19 and 04-10-19",Eric Roberson Vessel Measurements 04-09-19 and 04-10-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/15/2019 11:19:06:921,Release
"CA075914,B,2,CRR for D44191 Alignment Shim",CRR for D44191 Alignment Shim,Component Requirements Review,B,Component Approval Document,Released, ,NO,04/11/2019 11:37:12:232,Release
"CA075914,A,2,CRR for D44191 Alignment Shim",CRR for D44191 Alignment Shim,Component Requirements Review,A,Component Approval Document,Released, ,NO,04/11/2019 11:37:11:232,Release
"PRC089828,A,6,Post production protocol STERIS vessel chamber 1",Post production protocol STERIS vessel chamber 1,Protocol - Other,A,Protocol,Released, ,NO,04/08/2019 16:55:52:928,Release
"SCN063789,A,2,Sophie Heiman Vessel Measurements 04-04-19",Sophie Heiman Vessel Measurements 04-04-19,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/08/2019 16:20:59:252,Release
"SCN063813,A,1,RDL-AML ATL 1904-0026 Eric Roberson 040419",RDL-AML ATL 1904-0026 Eric Roberson 040419,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,04/08/2019 10:55:52:610,Release
"DOC024746,A,2,Return Contact Protector Design Evaluation",Return Contact Protector Design Evaluation,None,A,EPI Generic Document,Released, ,NO,04/03/2019 21:03:04:730,Release
"PRC086501,A,1,Brick Prototype Distal Contact Functional Evaluation",Brick Prototype Distal Contact Functional Evaluation,None,A,Engineering Study,Released, ,NO,04/03/2019 20:58:54:833,Release
"PRC088159,A,1,Feasibility Testing for Brick Electrode 2.1",Feasibility Testing for Brick Electrode 2.1,None,A,Engineering Study,Released, ,NO,04/02/2019 16:00:52:445,Release
"PRC088493,A,2,Brick Electrode Delamination for 2.1 Electrode Design",Brick Electrode Delamination for 2.1 Electrode Design,None,A,Engineering Study,Released, ,NO,04/02/2019 14:57:45:918,Release
"CA072591,B,1,Automated Equipment for Brick Active Rod",Automated Equipment for Brick Active Rod,Supplier Process Change,B,Component Approval Document,Released, ,NO,03/27/2019 09:01:41:185,Release
"CA074729,A,6,Brick Active Rod - Putnam Automated Process FAI",Brick Active Rod - Putnam Automated Process FAI,First Article,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:39:497,Release
"CA072591,A,4,Automated Equipment for Brick Active Rod",Automated Equipment for Brick Active Rod,Supplier Process Change,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:39:404,Release
"CA068036,B,3,Active Rod D37655",Active Rod D37655,Component Requirements Review,B,Component Approval Document,Released, ,NO,03/27/2019 09:01:39:310,Release
"CA069088,B,2,Active Rod_D37655_Control Plan",Active Rod_D37655_Control Plan,Control Plan,B,Component Approval Document,Released, ,NO,03/27/2019 09:01:39:122,Release
"CA069082,A,3,Active Rod_D37655_PFMEA",Active Rod_D37655_PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:39:029,Release
"CA068036,A,2,Active Rod D37655",Active Rod D37655,Component Requirements Review,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:935,Release
"CA069083,A,3,Active Rod_D37655_CapStudy",Active Rod_D37655_CapStudy,Capability Study,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:841,Release
"CA069088,A,2,Active Rod_D37655_Control Plan",Active Rod_D37655_Control Plan,Control Plan,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:732,Release
"CA069084,A,2,Active Rod_D37655_FAI",Active Rod_D37655_FAI,First Article,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:638,Release
"CA074731,A,3,Brick Active Rod - Putnam Automated Process Characterization Matrix",Brick Active Rod - Putnam Automated Process Characterization Matrix,Process Characterization Matrix,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:544,Release
"CA074372,A,1,D37655 Active Rod Control Plan",D37655 Active Rod Control Plan,Control Plan,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:435,Release
"CA074371,A,3,D37655 Active Rod FAI",D37655 Active Rod FAI,First Article,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:325,Release
"CA074730,A,3,Brick Active Rod - Putnam Automated Process Capability",Brick Active Rod - Putnam Automated Process Capability,Capability Study,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:216,Release
"CA074028,B,2,Putnam Plastics Manual Active Rod Process Reorganization",Putnam Plastics Manual Active Rod Process Reorganization,Supplier Process Change,B,Component Approval Document,Released, ,NO,03/27/2019 09:01:38:107,Release
"CA068036,C,2,Active Rod D37655",Active Rod D37655,Component Requirements Review,C,Component Approval Document,Rejected, ,NO,03/27/2019 09:01:37:591,WIP
"CA074373,A,3,D37665 Active Rod PFMEA",D37665 Active Rod PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,03/27/2019 09:01:37:388,Release
"RA000733,A,1,ECR0001534 OUS Determination",ECR0001534 OUS Determination,Regulatory Determination Form (OUS),A,Generic Regulatory Doc.,Released, ,NO,03/21/2019 15:17:39:391,Release
"RA000732,A,1,ECR0001534 US Determination",ECR0001534 US Determination,Regulatory Determination Form (US),A,Generic Regulatory Doc.,Released, ,NO,03/21/2019 15:17:27:531,Release
"RA000730,A,2,ECR0001533 US Determination",ECR0001533 US Determination,Regulatory Determination Form (OUS),A,Generic Regulatory Doc.,Released, ,NO,03/21/2019 15:15:41:171,Release
"PRC081952,A,2,SOA Error Evaluation",SOA Error Evaluation,None,A,Engineering Study,Released, ,NO,03/18/2019 07:42:16:854,Release
"CA078695,B,2,SPCR for D36970G01 on J0389",SPCR for D36970G01 on J0389,Supplier Process Change,B,Component Approval Document,Released, ,NO,03/15/2019 10:18:03:845,Release
"CA078695,A,2,SPCR for D36970G01 on J0389",SPCR for D36970G01 on J0389,Supplier Process Change,A,Component Approval Document,Released, ,NO,03/15/2019 10:18:03:157,Release
"PRC089259,A,2,Brick - Design Verification Testing Protocol for ECR0000945",Brick - Design Verification Testing Protocol for ECR0000945,Protocol - Other,A,Protocol,Released, ,NO,03/14/2019 11:29:44:989,Release
"RA000585,C,2,ECR0001393",ECR0001393,Regulatory Determination Form (OUS),C,Generic Regulatory Doc.,Released, ,NO,03/14/2019 09:24:12:018,Release
"RA000585,A,1,ECR0001393",ECR0001393,Regulatory Determination Form (OUS),A,Generic Regulatory Doc.,Released, ,NO,03/14/2019 09:24:11:221,Release
"RA000585,B,3,ECR0001393",ECR0001393,Regulatory Determination Form (OUS),B,Generic Regulatory Doc.,Released, ,NO,03/14/2019 09:24:10:987,Release
"PRC086206,A,3,NSLX120L Upper Electrode Position Assembly Aid",NSLX120L Upper Electrode Position Assembly Aid,None,A,Engineering Study,Released, ,NO,03/11/2019 17:17:44:411,Release
"FB003156,B,3,Brick MVP for Juarez Activities",Brick MVP for Juarez Activities,Master Validation Plan,B,Fact Book,Released, ,NO,03/08/2019 18:39:16:308,Release
"FB003156,D,5,Brick MVP for Juarez Activities",Brick MVP for Juarez Activities,Master Validation Plan,D,Fact Book,In Review, ,NO,03/08/2019 18:39:16:308,WIP
"FB003156,A,6,Brick MVP for Juarez Activities",Brick MVP for Juarez Activities,Master Validation Plan,A,Fact Book,Released, ,NO,03/08/2019 18:39:16:292,Release
"FB003156,C,4,Brick MVP for Juarez Activities",Brick MVP for Juarez Activities,Master Validation Plan,C,Fact Book,Released, ,NO,03/08/2019 18:39:16:277,Release
"PRC087820,B,3,Brick Electrode 2.1 Build for ECR0000945",Brick Electrode 2.1 Build for ECR0000945,None,B,Engineering Study,Released, ,NO,03/07/2019 15:01:28:301,Release
"PRC087820,A,3,Brick Electrode 2.1 Build for ECR0000945",Brick Electrode 2.1 Build for ECR0000945,None,A,Engineering Study,Released, ,NO,03/07/2019 15:01:27:598,Release
"SCN058306,A,1,Load 28934 S18-211J R9350W,R93581,R9357V,R9360R","Load 28934 S18-211J R9350W,R93581,R9357V,R9360R",Sterilization Documentation,A,Scanned (Hardcopy) Item,Released, ,NO,03/05/2019 12:43:08:553,Release
